Type,StatusReason,City,Zip,state,Latitude,Longitude
INDIVIDUAL,CURRENT,RIDGEFIELD,06877,CT,41.269688,-73.492611
INDIVIDUAL,CURRENT,GREENWICH,068315205,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,THOMASTON,06787,CT,41.676849,-73.083014
INDIVIDUAL,CURRENT,MYSTIC,063553105,CT,41.355976,-71.955882
INDIVIDUAL,CURRENT,NEW HAVEN,065115593,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,BRISTOL,06010,CT,41.681578,-72.940749
INDIVIDUAL,CURRENT,NEW MILFORD,06776,CT,41.580295,-73.403934
INDIVIDUAL,CURRENT,STAMFORD,069055150,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW BRITAIN,06053,CT,41.676555,-72.786161
INDIVIDUAL,CURRENT,RIVERSIDE,068781318,CT,41.030093,-73.583719
INDIVIDUAL,CURRENT,WEST HAVEN,06516,CT,41.272121,-72.967497
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,WEST HARTFORD,06107,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,GREENWICH,06831,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,NEW HAVEN,065208089,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065208032,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST HARTFORD,061074223,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,NEW HAVEN,065208020,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,WETHERSFIELD,061092114,CT,41.702484,-72.669301
INDIVIDUAL,CURRENT,STAMFORD,069024544,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,MYSTIC,06355,CT,41.355976,-71.955882
INDIVIDUAL,CURRENT,WATERBURY,06708,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065208064,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST HARTFORD,06107,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,NORWICH,063602173,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,NEW HAVEN,065191313,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065111336,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,LAKEVILLE,060391210,CT,41.962149,-73.443297
INDIVIDUAL,CURRENT,NEW HAVEN,06515,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065208064,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,RIDGEFIELD,06877,CT,41.269688,-73.492611
INDIVIDUAL,CURRENT,WEST HARTFORD,06117,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,NEW HAVEN,065111312,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NORWALK,06850,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,NEW HAVEN,065103218,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,TORRINGTON,06790,CT,41.8342,-73.13147
INDIVIDUAL,CURRENT,WEST HARTFORD,061192100,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,SHELTON,064844694,CT,41.304577,-73.139215
INDIVIDUAL,CURRENT,NEW HAVEN,06519,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065102718,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WESTON,06883,CT,41.203236,-73.378781
INDIVIDUAL,CURRENT,NEW HAVEN,065103206,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,HARTFORD,06105,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,BRISTOL,060103165,CT,41.681578,-72.940749
INDIVIDUAL,CURRENT,NEW CANAAN,06840,CT,41.141703,-73.490141
INDIVIDUAL,CURRENT,WEST SIMSBURY,06092,CT,41.87573,-72.845071
INDIVIDUAL,CURRENT,WEST SIMSBURY,06092,CT,41.87573,-72.845071
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,HARTFORD,06103,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,ORANGE,064773005,CT,41.284951,-73.024637
INDIVIDUAL,CURRENT,WATERTOWN,06795,CT,41.601155,-73.121468
INDIVIDUAL,CURRENT,NORWICH,063602223,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,WEST HARTFORD,061171628,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,NEW HAVEN,065103206,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,MYSTIC,063551721,CT,41.355976,-71.955882
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065191600,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,069022757,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,HARTFORD,061052335,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,SHELTON,06484,CT,41.304577,-73.139215
INDIVIDUAL,CURRENT,MANCHESTER,06040,CT,41.77963,-72.520157
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,STAFFORD SPRINGS,060761227,CT,41.967856,-72.306381
INDIVIDUAL,CURRENT,MANCHESTER,06042,CT,41.77963,-72.520157
INDIVIDUAL,CURRENT,NIANTIC,06357,CT,41.316749,-72.199878
INDIVIDUAL,CURRENT,ORANGE,06477,CT,41.284951,-73.024637
INDIVIDUAL,CURRENT,STAMFORD,069021638,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,GREENWICH,06830,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,NEW HAVEN,06510,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NORWICH,06360,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,NEW HAVEN,065133360,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,TORRINGTON,06790,CT,41.8342,-73.13147
INDIVIDUAL,CURRENT,GREENWICH,06830,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,GREENWICH,06830,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,STAMFORD,06905,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,WEST SIMSBURY,06092,CT,41.87573,-72.845071
INDIVIDUAL,CURRENT,WATERBURY,067081532,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,NORWALK,06851,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,EAST HARTFORD,06108,CT,41.760695,-72.607646
INDIVIDUAL,CURRENT,NEW HAVEN,065114515,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,06512,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NORWALK,068503859,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,NIANTIC,06357,CT,41.316749,-72.199878
INDIVIDUAL,CURRENT,NORWICH,06360,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,NEW BRITAIN,060534116,CT,41.676555,-72.786161
INDIVIDUAL,CURRENT,DANBURY,068104010,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,NEW HAVEN,065116477,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NORTH GRANBY,06060,CT,42.015989,-72.843177
INDIVIDUAL,CURRENT,NEWINGTON,061112631,CT,41.686993,-72.730839
INDIVIDUAL,CURRENT,NEW LONDON,06320,CT,41.332957,-72.096176
INDIVIDUAL,CURRENT,STAMFORD,069028232,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,GREENWICH,06831,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,EAST HAMPTON,06424,CT,41.573833,-72.484941
INDIVIDUAL,CURRENT,BRIDGEPORT,06606,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,MYSTIC,063553137,CT,41.355976,-71.955882
INDIVIDUAL,CURRENT,TORRINGTON,067906669,CT,41.8342,-73.13147
INDIVIDUAL,CURRENT,GROTON,06340,CT,41.325054,-72.066862
INDIVIDUAL,CURRENT,NORWICH,063602173,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,MERIDEN,064507044,CT,41.536777,-72.794543
INDIVIDUAL,CURRENT,NEW LONDON,06320,CT,41.332957,-72.096176
INDIVIDUAL,CURRENT,STAMFORD,069023861,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NORWALK,06851,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,NEW HAVEN,065202084,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,OLD GREENWICH,06870,CT,41.020119,-73.567675
INDIVIDUAL,CURRENT,HARTFORD,061063322,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NORWICH,063602173,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,NEW BRITAIN,060534116,CT,41.676555,-72.786161
INDIVIDUAL,CURRENT,NEW LONDON,063204700,CT,41.332957,-72.096176
INDIVIDUAL,CURRENT,NORWALK,06851,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,NEW HAVEN,06510,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,06515,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST HARTFORD,06119,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,HARTFORD,06105,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065191304,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,069062102,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,EAST HARTFORD,06108,CT,41.760695,-72.607646
INDIVIDUAL,CURRENT,NEW HAVEN,065116624,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,DERBY,064181328,CT,41.326124,-73.082574
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065103218,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,EAST HARTFORD,06108,CT,41.760695,-72.607646
INDIVIDUAL,CURRENT,NEW BRITAIN,060522016,CT,41.676555,-72.786161
INDIVIDUAL,CURRENT,DURHAM,06422,CT,41.468922,-72.684525
INDIVIDUAL,CURRENT,NORWICH,063602173,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,NEW HAVEN,06519,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,GREENWICH,068315151,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,NEW HAVEN,06519,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WATERBURY,06706,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,NEW HAVEN,06515,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,06510,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,GREENWICH,06830,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,NORWICH,06360,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065103206,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WINSTED,060982547,CT,41.925848,-73.067543
INDIVIDUAL,CURRENT,MIDDLETOWN,064573654,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,STAMFORD,06905,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,MIDDLETOWN,064574747,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW CANAAN,06840,CT,41.141703,-73.490141
INDIVIDUAL,CURRENT,GREENWICH,06831,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,STAMFORD,069023602,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,DANBURY,068106099,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,DANBURY,068106099,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,WEST HARTFORD,06119,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,WEST HARTFORD,06107,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,GREENWICH,068306312,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,HARTFORD,061032859,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,BRIDGEPORT,06610,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,STAMFORD,069024523,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW HAVEN,065103218,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,069052016,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,DANBURY,068106099,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,NEW HAVEN,065103206,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,TORRINGTON,067906669,CT,41.8342,-73.13147
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,EAST HARTFORD,061083240,CT,41.760695,-72.607646
INDIVIDUAL,CURRENT,MIDDLETOWN,06457,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,HARTFORD,061063322,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NORWICH,06360,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,HARTFORD,061028000,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,06520,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065112506,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST HARTFORD,061072718,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,STAMFORD,069053431,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NORTH HAVEN,06473,CT,41.381465,-72.856371
INDIVIDUAL,CURRENT,WEST HARTFORD,06119,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,PUTNAM,062602915,CT,41.916752,-71.910703
INDIVIDUAL,CURRENT,NEW HAVEN,06519,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST HARTFORD,06117,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,OAKVILLE,067791568,CT,41.588972,-73.090475
INDIVIDUAL,CURRENT,RIDGEFIELD,06877,CT,41.269688,-73.492611
INDIVIDUAL,CURRENT,EAST HAVEN,06512,CT,41.293453,-72.858994
INDIVIDUAL,CURRENT,MANCHESTER,06040,CT,41.77963,-72.520157
INDIVIDUAL,CURRENT,STAMFORD,069023630,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW HAVEN,065103206,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065208064,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WATERBURY,06708,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,MANCHESTER,060404045,CT,41.77963,-72.520157
INDIVIDUAL,CURRENT,MANCHESTER,06040,CT,41.77963,-72.520157
INDIVIDUAL,CURRENT,WEST HARTFORD,061191018,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,WEST HARTFORD,061071533,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,GREENWICH,068304501,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,RIDGEFIELD,068774818,CT,41.269688,-73.492611
INDIVIDUAL,CURRENT,STAMFORD,069023602,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,GREENWICH,06831,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,WEST HARTFORD,061172756,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,HARTFORD,061063322,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,WETHERSFIELD,06109,CT,41.702484,-72.669301
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,WATERFORD,063851234,CT,41.346273,-72.129342
INDIVIDUAL,CURRENT,PUTNAM,06260,CT,41.916752,-71.910703
INDIVIDUAL,CURRENT,NORTH HAVEN,06473,CT,41.381465,-72.856371
INDIVIDUAL,CURRENT,NEW HAVEN,065208062,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,EAST HAVEN,06512,CT,41.293453,-72.858994
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEWINGTON,06111,CT,41.686993,-72.730839
INDIVIDUAL,CURRENT,WATERBURY,06708,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,WATERBURY,06708,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,NORTH HAVEN,06473,CT,41.381465,-72.856371
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NORWALK,06851,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,DANBURY,068114429,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,BRISTOL,06010,CT,41.681578,-72.940749
INDIVIDUAL,CURRENT,BRISTOL,060102810,CT,41.681578,-72.940749
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,WEST HARTFORD,06119,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,NEW HAVEN,06510,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065208031,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST HARTFORD,06107,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,BRISTOL,06010,CT,41.681578,-72.940749
INDIVIDUAL,CURRENT,TORRINGTON,06790,CT,41.8342,-73.13147
INDIVIDUAL,CURRENT,WEST HAVEN,065162770,CT,41.272121,-72.967497
INDIVIDUAL,CURRENT,TORRINGTON,067906679,CT,41.8342,-73.13147
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,GREENWICH,068305329,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,NEW HAVEN,065115991,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,BRISTOL,060103920,CT,41.681578,-72.940749
INDIVIDUAL,CURRENT,WESTON,06883,CT,41.203236,-73.378781
INDIVIDUAL,CURRENT,HARTFORD,061065528,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,BRIDGEPORT,06610,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,WATERBURY,06702,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,EAST HARTFORD,06108,CT,41.760695,-72.607646
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST HARTFORD,061101424,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,NEW HAVEN,065191109,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST SIMSBURY,06092,CT,41.87573,-72.845071
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW BRITAIN,06050,CT,41.676555,-72.786161
INDIVIDUAL,CURRENT,NEW HAVEN,06520,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WATERBURY,067082460,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,WATERFORD,06385,CT,41.346273,-72.129342
INDIVIDUAL,CURRENT,EAST HAVEN,065122807,CT,41.293453,-72.858994
INDIVIDUAL,CURRENT,WEST HARTFORD,06117,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,NORWALK,06851,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,NEW LONDON,06320,CT,41.332957,-72.096176
INDIVIDUAL,CURRENT,STAMFORD,069031508,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,MIDDLETOWN,06457,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,NORTH HAVEN,06473,CT,41.381465,-72.856371
INDIVIDUAL,CURRENT,MIDDLETOWN,06457,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,RIDGEFIELD,06877,CT,41.269688,-73.492611
INDIVIDUAL,CURRENT,SOUTHPORT,068901466,CT,41.13494,-73.287125
INDIVIDUAL,CURRENT,NORWALK,06850,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,MIDDLETOWN,06457,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,STAMFORD,069061306,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,WEST HARTFORD,06117,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,HARTFORD,061025037,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,MERIDEN,064504350,CT,41.536777,-72.794543
INDIVIDUAL,CURRENT,WETHERSFIELD,06109,CT,41.702484,-72.669301
INDIVIDUAL,CURRENT,WEST HARTFORD,06107,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,SOUTHPORT,06890,CT,41.13494,-73.287125
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW HAVEN,065191233,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,DANBURY,068106099,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,HARTFORD,06102,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,SHARON,06069,CT,41.879026,-73.46163
INDIVIDUAL,CURRENT,WESTON,06883,CT,41.203236,-73.378781
INDIVIDUAL,CURRENT,NEW HAVEN,065191109,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,EAST HARTFORD,061087303,CT,41.760695,-72.607646
INDIVIDUAL,CURRENT,NEW HAVEN,06520,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,GREENWICH,06830,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,WEST HARTFORD,06107,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,MIDDLETOWN,064573601,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,STAMFORD,069055101,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,GREENWICH,06870,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,EAST HARTFORD,06108,CT,41.760695,-72.607646
INDIVIDUAL,CURRENT,NEW HAVEN,065113603,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST SIMSBURY,06092,CT,41.87573,-72.845071
INDIVIDUAL,CURRENT,HARTFORD,061065528,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,WILLIMANTIC,06226,CT,41.716557,-72.211733
INDIVIDUAL,CURRENT,GREENWICH,06830,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,BETHEL,06801,CT,41.360293,-73.413942
INDIVIDUAL,CURRENT,NEW CANAAN,06840,CT,41.141703,-73.490141
INDIVIDUAL,CURRENT,STORRS,062681815,CT,41.808938,-72.251617
INDIVIDUAL,CURRENT,WEST HARTFORD,06119,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,WATERBURY,06706,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,STAMFORD,069023602,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW HAVEN,065103218,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,RIVERSIDE,068782105,CT,41.030093,-73.583719
INDIVIDUAL,CURRENT,STAMFORD,069024544,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,MIDDLETOWN,064573649,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,NORWALK,06584,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,RIDGEFIELD,068773133,CT,41.269688,-73.492611
INDIVIDUAL,CURRENT,NEW HAVEN,065116662,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,HARTFORD,061063315,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,HARTFORD,061028000,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,EAST HARTFORD,061083240,CT,41.760695,-72.607646
INDIVIDUAL,CURRENT,HARTFORD,061063322,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065115751,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW CANAAN,06840,CT,41.141703,-73.490141
INDIVIDUAL,CURRENT,HARTFORD,061028000,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,BRIDGEPORT,066041356,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,GREENWICH,068304519,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,NEWINGTON,061115521,CT,41.686993,-72.730839
INDIVIDUAL,CURRENT,STAMFORD,06901,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NORWALK,068503815,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,ORANGE,06477,CT,41.284951,-73.024637
INDIVIDUAL,CURRENT,WATERBURY,06708,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,HARTFORD,061063322,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,GREENWICH,06830,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,WEST HARTFORD,06107,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,NEW HAVEN,065208059,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,06903,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NORTH HAVEN,06473,CT,41.381465,-72.856371
INDIVIDUAL,CURRENT,NORWICH,06360,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,WEST HARTFORD,06105,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,MYSTIC,06355,CT,41.355976,-71.955882
INDIVIDUAL,CURRENT,NEW LONDON,063205544,CT,41.332957,-72.096176
